lat, lon, mtwa_anm_mean, mtwa_se_mean, mtwa_tstat,mtwa_sig, mtwa_sig_val,mtwa_npts
   55.000000,    -3.000000,         3.0695,         0.7513,         4.0858,         1.0000,         3.0695,     8
   57.000000,    -3.000000,         1.7768,         0.6734,         2.6387,         1.0000,         1.7768,     9
   59.000000,    -3.000000,         2.3303,         0.9862,         2.3629,         1.0000,         2.3303,     4
    7.000000,    -1.000000,         1.0000,         2.5765,         0.3881,         0.0000,         0.0000,     1
   37.000000,    -1.000000,        -2.9700,         2.0028,        -1.4829,         0.0000,         0.0000,     1
   39.000000,    -1.000000,        -4.0190,         1.1394,        -3.5274,        -1.0000,        -4.0190,     3
   41.000000,    -1.000000,        -1.5900,         1.4162,        -1.1227,         0.0000,         0.0000,     2
   43.000000,    -1.000000,        -1.7811,         0.6625,        -2.6884,        -1.0000,        -1.7811,     9
   45.000000,    -1.000000,        -1.2200,         1.4162,        -0.8615,         0.0000,         0.0000,     2
   47.000000,    -1.000000,         1.2830,         0.7257,         1.7679,         0.0000,         0.0000,     6
   49.000000,    -1.000000,         0.6290,         1.4759,         0.4262,         0.0000,         0.0000,     2
   51.000000,    -1.000000,         3.6700,         2.0028,         1.8324,         0.0000,         0.0000,     1
   53.000000,    -1.000000,         2.4678,         1.0492,         2.3520,         1.0000,         2.4678,     4
   55.000000,    -1.000000,         2.7000,         1.3165,         2.0509,         1.0000,         2.7000,     2
   61.000000,    -1.000000,         0.1683,         0.9826,         0.1713,         0.0000,         0.0000,     3
   39.000000,     1.000000,        -2.4967,         1.1563,        -2.1592,        -1.0000,        -2.4967,     3
   41.000000,     1.000000,        -3.6605,         1.4572,        -2.5119,        -1.0000,        -3.6605,     2
   43.000000,     1.000000,         2.0312,         1.0866,         1.8693,         0.0000,         0.0000,     4
   45.000000,     1.000000,        -1.0717,         1.1538,        -0.9288,         0.0000,         0.0000,     3
   49.000000,     1.000000,         0.5190,         0.9521,         0.5451,         0.0000,         0.0000,     5
   51.000000,     1.000000,         1.6929,         0.8087,         2.0933,         1.0000,         1.6929,     7
   53.000000,     1.000000,         2.5553,         1.1116,         2.2988,         1.0000,         2.5553,     3
   39.000000,     3.000000,        -0.8567,         1.1563,        -0.7409,         0.0000,         0.0000,     3
   41.000000,     3.000000,        -4.0600,         2.0028,        -2.0272,        -1.0000,        -4.0600,     1
   43.000000,     3.000000,         1.9163,         0.8543,         2.2432,         1.0000,         1.9163,     6
   45.000000,     3.000000,         2.0913,         0.5494,         3.8067,         1.0000,         2.0913,    14
   49.000000,     3.000000,         0.3338,         0.8708,         0.3834,         0.0000,         0.0000,     6
   37.000000,     5.000000,         4.7000,         2.5255,         1.8610,         0.0000,         0.0000,     1
   39.000000,     5.000000,        -0.8467,         1.1563,        -0.7322,         0.0000,         0.0000,     3
   43.000000,     5.000000,        -1.9498,         0.9197,        -2.1200,        -1.0000,        -1.9498,     5
   45.000000,     5.000000,         0.2950,         0.5003,         0.5896,         0.0000,         0.0000,    17
   47.000000,     5.000000,         5.6500,         1.4286,         3.9548,         1.0000,         5.6500,     2
   49.000000,     5.000000,         1.1602,         1.0472,         1.1080,         0.0000,         0.0000,     4
   51.000000,     5.000000,         1.2969,         0.6995,         1.8542,         0.0000,         0.0000,     9
   53.000000,     5.000000,         0.8292,         1.0250,         0.8090,         0.0000,         0.0000,     4
   59.000000,     5.000000,         3.4610,         1.0814,         3.2006,         1.0000,         3.4610,     3
   61.000000,     5.000000,         3.5970,         0.9841,         3.6550,         1.0000,         3.5970,     4
   43.000000,     7.000000,        -4.5300,         2.0028,        -2.2618,        -1.0000,        -4.5300,     1
   45.000000,     7.000000,         3.1458,         0.3843,         8.1863,         1.0000,         3.1458,    26
   47.000000,     7.000000,         2.1239,         0.5089,         4.1738,         1.0000,         2.1239,    15
   49.000000,     7.000000,         2.9033,         1.2153,         2.3889,         1.0000,         2.9033,     3
   51.000000,     7.000000,         2.2100,         1.5330,         1.4416,         0.0000,         0.0000,     2
   53.000000,     7.000000,         0.9476,         1.0089,         0.9393,         0.0000,         0.0000,     5
   59.000000,     7.000000,         1.9104,         0.7081,         2.6980,         1.0000,         1.9104,     8
   63.000000,     7.000000,         1.4360,         1.0675,         1.3452,         0.0000,         0.0000,     2
    5.000000,     9.000000,         1.4000,         2.3469,         0.5965,         0.0000,         0.0000,     1
   43.000000,     9.000000,         0.3302,         1.0957,         0.3014,         0.0000,         0.0000,     4
   45.000000,     9.000000,        -0.3672,         0.9829,        -0.3736,         0.0000,         0.0000,     5
   47.000000,     9.000000,         3.6130,         0.4919,         7.3452,         1.0000,         3.6130,    17
   49.000000,     9.000000,         2.6790,         1.4116,         1.8978,         0.0000,         0.0000,     2
   51.000000,     9.000000,        -1.9000,         0.3571,        -5.3206,        -1.0000,        -1.9000,     1
   53.000000,     9.000000,         0.4143,         0.7843,         0.5282,         0.0000,         0.0000,     7
   55.000000,     9.000000,         2.2023,         1.1155,         1.9743,         0.0000,         0.0000,     4
   57.000000,     9.000000,         0.4750,         0.9086,         0.5228,         0.0000,         0.0000,     5
   59.000000,     9.000000,         2.2714,         1.1538,         1.9686,         0.0000,         0.0000,     3
   61.000000,     9.000000,         4.3562,         0.7457,         5.8416,         1.0000,         4.3562,     4
   63.000000,     9.000000,         1.9642,         1.0014,         1.9615,         0.0000,         0.0000,     4
   -5.000000,    11.000000,         1.3000,         0.0000,         0.0000,         0.0000,         0.0000,     1
    3.000000,    11.000000,         0.6000,         2.4745,         0.2425,         0.0000,         0.0000,     1
   13.000000,    11.000000,         2.0667,         1.1435,         1.8074,         0.0000,         0.0000,     3
   25.000000,    11.000000,         6.1000,         1.2964,         4.7055,         1.0000,         6.1000,     2
   45.000000,    11.000000,         1.1830,         0.9086,         1.3021,         0.0000,         0.0000,     5
   47.000000,    11.000000,         2.6790,         0.9642,         2.7786,         1.0000,         2.6790,     3
   49.000000,    11.000000,         2.0490,         1.4480,         1.4151,         0.0000,         0.0000,     2
   51.000000,    11.000000,         2.2520,         0.8750,         2.5737,         1.0000,         2.2520,     6
   53.000000,    11.000000,         1.5297,         0.9598,         1.5937,         0.0000,         0.0000,     6
   55.000000,    11.000000,         1.9170,         1.0307,         1.8599,         0.0000,         0.0000,     4
   59.000000,    11.000000,         3.1365,         0.7671,         4.0889,         1.0000,         3.1365,     6
   61.000000,    11.000000,         1.3655,         1.4162,         0.9642,         0.0000,         0.0000,     2
   63.000000,    11.000000,         3.7215,         0.8909,         4.1771,         1.0000,         3.7215,     4
   65.000000,    11.000000,         2.3290,         0.8712,         2.6734,         1.0000,         2.3290,     4
   -5.000000,    13.000000,         1.5000,         3.0102,         0.4983,         0.0000,         0.0000,     1
   13.000000,    13.000000,         3.9000,         1.8367,         2.1234,         1.0000,         3.9000,     1
   19.000000,    13.000000,         2.8000,         0.8179,         3.4233,         1.0000,         2.8000,     3
   43.000000,    13.000000,        -0.3996,         0.7827,        -0.5105,         0.0000,         0.0000,     9
   45.000000,    13.000000,        -0.2120,         1.5427,        -0.1374,         0.0000,         0.0000,     2
   47.000000,    13.000000,         2.4771,         0.4672,         5.3016,         1.0000,         2.4771,    16
   49.000000,    13.000000,         1.3085,         1.2301,         1.0638,         0.0000,         0.0000,     2
   55.000000,    13.000000,         0.4921,         0.6540,         0.7525,         0.0000,         0.0000,     9
   57.000000,    13.000000,         2.9100,         0.9448,         3.0800,         1.0000,         2.9100,     4
   59.000000,    13.000000,         2.9053,         0.8211,         3.5383,         1.0000,         2.9053,     6
   61.000000,    13.000000,         4.3995,         1.5917,         2.7640,         1.0000,         4.3995,     2
   63.000000,    13.000000,         1.3672,         0.7080,         1.9311,         0.0000,         0.0000,     5
   69.000000,    13.000000,         0.3870,         1.0094,         0.3834,         0.0000,         0.0000,     3
   -5.000000,    15.000000,         2.7000,         3.3163,         0.8142,         0.0000,         0.0000,     1
   -3.000000,    15.000000,         2.8000,         2.8827,         0.9713,         0.0000,         0.0000,     1
   41.000000,    15.000000,        -0.8567,         1.2316,        -0.6956,         0.0000,         0.0000,     3
   45.000000,    15.000000,         0.8495,         1.5524,         0.5472,         0.0000,         0.0000,     2
   47.000000,    15.000000,         2.9000,         1.2245,         2.3683,         1.0000,         2.9000,     1
   49.000000,    15.000000,         0.6011,         0.4275,         1.4060,         0.0000,         0.0000,    20
   53.000000,    15.000000,        -1.3267,         1.1563,        -1.1473,         0.0000,         0.0000,     3
   55.000000,    15.000000,        -0.7627,         0.9640,        -0.7912,         0.0000,         0.0000,     4
   57.000000,    15.000000,         1.6173,         0.5370,         3.0117,         1.0000,         1.6173,    13
   59.000000,    15.000000,         2.4223,         0.7623,         3.1776,         1.0000,         2.4223,     6
   63.000000,    15.000000,         1.3746,         0.5045,         2.7249,         1.0000,         1.3746,    10
   65.000000,    15.000000,         2.3270,         1.1606,         2.0049,         1.0000,         2.3270,     2
   67.000000,    15.000000,         0.9816,         2.0028,         0.4901,         0.0000,         0.0000,     1
   69.000000,    15.000000,         0.5255,         2.0028,         0.2624,         0.0000,         0.0000,     1
   79.000000,    15.000000,        -1.5240,         2.0028,        -0.7609,         0.0000,         0.0000,     1
  -23.000000,    17.000000,         5.1000,         1.8112,         2.8158,         1.0000,         5.1000,     1
   21.000000,    17.000000,        -6.4000,         2.1429,        -2.9866,        -1.0000,        -6.4000,     1
   23.000000,    17.000000,         6.7000,         1.4796,         4.5283,         1.0000,         6.7000,     1
   43.000000,    17.000000,        -0.6600,         1.0270,        -0.6427,         0.0000,         0.0000,     5
   47.000000,    17.000000,        -1.3325,         1.2154,        -1.0963,         0.0000,         0.0000,     2
   49.000000,    17.000000,        -1.7568,         0.8423,        -2.0857,        -1.0000,        -1.7568,     5
   51.000000,    17.000000,         1.1733,         1.1563,         1.0147,         0.0000,         0.0000,     3
   53.000000,    17.000000,        -0.2684,         0.5582,        -0.4808,         0.0000,         0.0000,    12
   55.000000,    17.000000,         0.1887,         0.8544,         0.2208,         0.0000,         0.0000,     6
   57.000000,    17.000000,         1.4240,         1.5818,         0.9002,         0.0000,         0.0000,     2
   59.000000,    17.000000,         2.2247,         1.0425,         2.1339,         1.0000,         2.2247,     3
   63.000000,    17.000000,        -0.0085,         0.8695,        -0.0098,         0.0000,         0.0000,     4
   69.000000,    17.000000,         0.1444,         0.6974,         0.2071,         0.0000,         0.0000,     6
  -35.000000,    19.000000,         7.0000,         0.9439,         7.4160,         1.0000,         7.0000,     1
  -33.000000,    19.000000,         8.2000,         0.6378,        12.8567,         1.0000,         8.2000,     1
   23.000000,    19.000000,         5.6000,         1.0714,         5.2268,         1.0000,         5.6000,     1
   47.000000,    19.000000,        -2.9810,         1.0579,        -2.8178,        -1.0000,        -2.9810,     4
   49.000000,    19.000000,         0.2339,         0.6132,         0.3814,         0.0000,         0.0000,    10
   51.000000,    19.000000,         0.8832,         1.0041,         0.8796,         0.0000,         0.0000,     4
   53.000000,    19.000000,        -0.0484,         0.7723,        -0.0627,         0.0000,         0.0000,     5
   55.000000,    19.000000,        -0.2017,         0.9022,        -0.2236,         0.0000,         0.0000,     4
   57.000000,    19.000000,         2.8380,         1.2527,         2.2656,         1.0000,         2.8380,     2
   63.000000,    19.000000,         1.1135,         0.7571,         1.4708,         0.0000,         0.0000,     4
   65.000000,    19.000000,        -0.1100,         2.0028,        -0.0549,         0.0000,         0.0000,     1
   69.000000,    19.000000,         1.0451,         0.7207,         1.4500,         0.0000,         0.0000,     6
   75.000000,    19.000000,         2.3840,         2.0028,         1.1903,         0.0000,         0.0000,     1
   81.000000,    19.000000,         4.7760,         2.0028,         2.3847,         1.0000,         4.7760,     1
   39.000000,    21.000000,        -0.1562,         0.7269,        -0.2149,         0.0000,         0.0000,     8
   41.000000,    21.000000,        -1.7486,         0.8120,        -2.1536,        -1.0000,        -1.7486,     8
   45.000000,    21.000000,         1.1550,         1.0964,         1.0534,         0.0000,         0.0000,     2
   49.000000,    21.000000,         0.3386,         0.5642,         0.6002,         0.0000,         0.0000,    11
   51.000000,    21.000000,        -1.3966,         0.6760,        -2.0659,        -1.0000,        -1.3966,     9
   53.000000,    21.000000,        -0.0491,         0.6645,        -0.0739,         0.0000,         0.0000,     9
   55.000000,    21.000000,        -1.3500,         2.0028,        -0.6741,         0.0000,         0.0000,     1
   57.000000,    21.000000,         0.7650,         1.1070,         0.6910,         0.0000,         0.0000,     2
   63.000000,    21.000000,         1.3200,         2.0028,         0.6591,         0.0000,         0.0000,     1
   67.000000,    21.000000,         0.4220,         0.9022,         0.4677,         0.0000,         0.0000,     4
   69.000000,    21.000000,         1.2302,         0.7081,         1.7373,         0.0000,         0.0000,     8
  -33.000000,    23.000000,         7.6000,         1.3776,         5.5168,         1.0000,         7.6000,     1
   37.000000,    23.000000,        -3.7400,         2.0028,        -1.8674,         0.0000,         0.0000,     1
   39.000000,    23.000000,        -4.5603,         0.8818,        -5.1718,        -1.0000,        -4.5603,     6
   41.000000,    23.000000,         6.8867,         1.1563,         5.9557,         1.0000,         6.8867,     3
   43.000000,    23.000000,         1.6700,         0.7595,         2.1989,         1.0000,         1.6700,     6
   45.000000,    23.000000,         4.1017,         0.9678,         4.2383,         1.0000,         4.1017,     3
   47.000000,    23.000000,         1.9860,         1.1125,         1.7851,         0.0000,         0.0000,     2
   49.000000,    23.000000,        -0.3157,         0.7096,        -0.4449,         0.0000,         0.0000,     6
   51.000000,    23.000000,         0.9094,         0.6708,         1.3557,         0.0000,         0.0000,     7
   53.000000,    23.000000,         1.8105,         1.4572,         1.2424,         0.0000,         0.0000,     2
   55.000000,    23.000000,         1.4560,         1.4666,         0.9928,         0.0000,         0.0000,     2
   59.000000,    23.000000,         0.5047,         0.5723,         0.8819,         0.0000,         0.0000,     9
   61.000000,    23.000000,         2.5600,         1.0286,         2.4889,         1.0000,         2.5600,     3
   63.000000,    23.000000,         1.4132,         0.6999,         2.0192,         1.0000,         1.4132,     6
   69.000000,    23.000000,         0.8914,         0.7646,         1.1659,         0.0000,         0.0000,     6
  -31.000000,    25.000000,         6.8000,         1.2245,         5.5533,         1.0000,         6.8000,     1
   35.000000,    25.000000,        -2.1900,         2.0028,        -1.0935,         0.0000,         0.0000,     1
   41.000000,    25.000000,        -1.6444,         0.9363,        -1.7562,         0.0000,         0.0000,     5
   43.000000,    25.000000,         1.2077,         1.0191,         1.1850,         0.0000,         0.0000,     3
   47.000000,    25.000000,         1.8882,         0.7795,         2.4224,         1.0000,         1.8882,     5
   49.000000,    25.000000,         1.2927,         0.6459,         2.0014,         1.0000,         1.2927,     6
   51.000000,    25.000000,         0.5989,         0.4004,         1.4957,         0.0000,         0.0000,    18
   53.000000,    25.000000,        -2.1550,         1.0766,        -2.0016,        -1.0000,        -2.1550,     2
   55.000000,    25.000000,         0.4865,         0.8939,         0.5442,         0.0000,         0.0000,     4
   59.000000,    25.000000,         1.0840,         0.3260,         3.3253,         1.0000,         1.0840,    23
   61.000000,    25.000000,         0.1647,         0.4396,         0.3747,         0.0000,         0.0000,    18
   67.000000,    25.000000,        -0.5710,         0.5702,        -1.0014,         0.0000,         0.0000,     8
  -11.000000,    27.000000,         3.9000,         1.5051,         2.5912,         1.0000,         3.9000,     1
   19.000000,    27.000000,         2.3500,         1.4525,         1.6179,         0.0000,         0.0000,     2
   43.000000,    27.000000,         0.0555,         0.8176,         0.0679,         0.0000,         0.0000,     6
   45.000000,    27.000000,         1.8220,         0.8211,         2.2189,         1.0000,         1.8220,     4
   51.000000,    27.000000,         0.5200,         0.9165,         0.5674,         0.0000,         0.0000,     4
   53.000000,    27.000000,        -1.1125,         0.7721,        -1.4409,         0.0000,         0.0000,     4
   55.000000,    27.000000,        -1.2475,         0.8766,        -1.4232,         0.0000,         0.0000,     4
   57.000000,    27.000000,         0.5584,         0.4440,         1.2577,         0.0000,         0.0000,    13
   59.000000,    27.000000,         0.5044,         0.3406,         1.4810,         0.0000,         0.0000,    24
   61.000000,    27.000000,         0.1260,         0.7694,         0.1638,         0.0000,         0.0000,     4
   63.000000,    27.000000,         0.4310,         0.5096,         0.8458,         0.0000,         0.0000,    10
   65.000000,    27.000000,        -0.3746,         0.8219,        -0.4558,         0.0000,         0.0000,     5
   69.000000,    27.000000,         0.6647,         0.7379,         0.9008,         0.0000,         0.0000,     6
   71.000000,    27.000000,         0.2020,         1.0014,         0.2017,         0.0000,         0.0000,     4
  -29.000000,    29.000000,         6.9000,         1.3010,         5.3036,         1.0000,         6.9000,     1
  -25.000000,    29.000000,         7.1333,         0.8136,         8.7680,         1.0000,         7.1333,     3
   -5.000000,    29.000000,        -0.6198,         0.7192,        -0.8617,         0.0000,         0.0000,     9
   -3.000000,    29.000000,        -0.9815,         0.3518,        -2.7900,        -1.0000,        -0.9815,    26
   -1.000000,    29.000000,         0.6800,         1.0025,         0.6783,         0.0000,         0.0000,     3
    1.000000,    29.000000,         6.4500,         0.6049,        10.6634,         1.0000,         6.4500,     2
   21.000000,    29.000000,         3.5000,         2.7041,         1.2943,         0.0000,         0.0000,     1
   37.000000,    29.000000,        -1.3433,         0.8176,        -1.6429,         0.0000,         0.0000,     6
   43.000000,    29.000000,        -0.7136,         0.7465,        -0.9559,         0.0000,         0.0000,     8
   49.000000,    29.000000,         0.4290,         1.2681,         0.3383,         0.0000,         0.0000,     2
   51.000000,    29.000000,         0.1360,         0.6585,         0.2065,         0.0000,         0.0000,     5
   53.000000,    29.000000,         1.7167,         0.8956,         1.9167,         0.0000,         0.0000,     3
   55.000000,    29.000000,         0.3380,         0.7585,         0.4456,         0.0000,         0.0000,     5
   57.000000,    29.000000,         0.5733,         0.7950,         0.7211,         0.0000,         0.0000,     3
   59.000000,    29.000000,         5.7000,         0.8673,         6.5721,         1.0000,         5.7000,     1
   61.000000,    29.000000,         0.2135,         0.5923,         0.3604,         0.0000,         0.0000,     8
   65.000000,    29.000000,        -0.8764,         0.8112,        -1.0804,         0.0000,         0.0000,     5
   67.000000,    29.000000,         0.7176,         0.6647,         1.0795,         0.0000,         0.0000,     7
   69.000000,    29.000000,         0.4830,         0.9285,         0.5202,         0.0000,         0.0000,     4
   71.000000,    29.000000,         0.3032,         0.7229,         0.4194,         0.0000,         0.0000,     6
  -23.000000,    31.000000,         5.8000,         1.8112,         3.2023,         1.0000,         5.8000,     1
   -9.000000,    31.000000,        -1.7870,         1.0379,        -1.7217,         0.0000,         0.0000,     3
   -3.000000,    31.000000,        -1.3575,         0.8090,        -1.6779,         0.0000,         0.0000,     6
    1.000000,    31.000000,        -4.8150,         0.9573,        -5.0300,        -1.0000,        -4.8150,     2
   37.000000,    31.000000,        -2.4197,         1.1563,        -2.0926,        -1.0000,        -2.4197,     3
   39.000000,    31.000000,        -0.5950,         1.4162,        -0.4201,         0.0000,         0.0000,     2
   41.000000,    31.000000,         2.6600,         2.0028,         1.3281,         0.0000,         0.0000,     1
   49.000000,    31.000000,         1.6147,         0.9330,         1.7307,         0.0000,         0.0000,     4
   55.000000,    31.000000,         0.7172,         0.6427,         1.1158,         0.0000,         0.0000,     6
   57.000000,    31.000000,         0.8500,         1.1017,         0.7716,         0.0000,         0.0000,     2
   59.000000,    31.000000,         1.1512,         0.6402,         1.7981,         0.0000,         0.0000,     5
   61.000000,    31.000000,         0.3578,         0.4491,         0.7968,         0.0000,         0.0000,    10
   63.000000,    31.000000,         1.1360,         1.0590,         1.0727,         0.0000,         0.0000,     2
   65.000000,    31.000000,         0.8982,         0.5476,         1.6403,         0.0000,         0.0000,     8
   67.000000,    31.000000,         1.0440,         0.5929,         1.7608,         0.0000,         0.0000,     5
   71.000000,    31.000000,        -0.0438,         0.9115,        -0.0480,         0.0000,         0.0000,     4
  -29.000000,    33.000000,         6.0000,         2.4235,         2.4758,         1.0000,         6.0000,     1
   -9.000000,    33.000000,        -4.3745,         0.9353,        -4.6772,        -1.0000,        -4.3745,     4
    1.000000,    33.000000,         0.6000,         0.9949,         0.6031,         0.0000,         0.0000,     1
   37.000000,    33.000000,         2.2100,         2.0028,         1.1035,         0.0000,         0.0000,     1
   41.000000,    33.000000,         1.3400,         2.0028,         0.6691,         0.0000,         0.0000,     1
   47.000000,    33.000000,        -2.3550,         1.1804,        -1.9950,         0.0000,         0.0000,     2
   57.000000,    33.000000,         0.4967,         0.9952,         0.4991,         0.0000,         0.0000,     3
   61.000000,    33.000000,         0.1608,         0.4597,         0.3498,         0.0000,         0.0000,     9
   63.000000,    33.000000,         0.5556,         0.5642,         0.9846,         0.0000,         0.0000,     9
   65.000000,    33.000000,         1.3222,         0.5259,         2.5143,         1.0000,         1.3222,     9
   67.000000,    33.000000,         1.7400,         2.0028,         0.8688,         0.0000,         0.0000,     1
   69.000000,    33.000000,         3.4400,         2.0028,         1.7176,         0.0000,         0.0000,     1
    1.000000,    35.000000,         5.9723,         0.2523,        23.6687,         1.0000,         5.9723,    12
   51.000000,    35.000000,         2.4500,         0.6975,         3.5124,         1.0000,         2.4500,     4
   53.000000,    35.000000,         1.2553,         1.0015,         1.2535,         0.0000,         0.0000,     3
   57.000000,    35.000000,         0.7012,         0.5484,         1.2786,         0.0000,         0.0000,     6
   61.000000,    35.000000,        -0.6549,         0.5836,        -1.1222,         0.0000,         0.0000,     7
   63.000000,    35.000000,         0.5306,         0.4702,         1.1284,         0.0000,         0.0000,     8
   65.000000,    35.000000,         1.8100,         2.0028,         0.9037,         0.0000,         0.0000,     1
   69.000000,    35.000000,         0.4024,         0.6842,         0.5881,         0.0000,         0.0000,     4
   -1.000000,    37.000000,         4.7880,         0.5396,         8.8730,         1.0000,         4.7880,     4
    1.000000,    37.000000,         1.1412,         0.6602,         1.7284,         0.0000,         0.0000,     6
   35.000000,    37.000000,        -3.5783,         1.1563,        -3.0946,        -1.0000,        -3.5783,     3
   41.000000,    37.000000,         2.4100,         2.0028,         1.2033,         0.0000,         0.0000,     1
   49.000000,    37.000000,         2.3000,         1.1990,         1.9183,         0.0000,         0.0000,     1
   57.000000,    37.000000,         0.5884,         0.6243,         0.9426,         0.0000,         0.0000,     5
   61.000000,    37.000000,        -1.8950,         1.2760,        -1.4851,         0.0000,         0.0000,     2
   63.000000,    37.000000,         1.0060,         0.5649,         1.7810,         0.0000,         0.0000,     5
   67.000000,    37.000000,         0.1500,         2.0028,         0.0749,         0.0000,         0.0000,     1
   69.000000,    37.000000,         1.1500,         1.2000,         0.9583,         0.0000,         0.0000,     1
    7.000000,    39.000000,         5.2751,         0.4324,        12.2003,         1.0000,         5.2751,     8
   53.000000,    39.000000,        -1.5850,         1.1941,        -1.3273,         0.0000,         0.0000,     2
   57.000000,    39.000000,        -0.1032,         0.4101,        -0.2518,         0.0000,         0.0000,    12
   59.000000,    39.000000,        -2.6300,         2.0028,        -1.3132,         0.0000,         0.0000,     1
   61.000000,    39.000000,        -0.1833,         0.7006,        -0.2617,         0.0000,         0.0000,     3
   35.000000,    41.000000,        -2.4500,         2.0028,        -1.2233,         0.0000,         0.0000,     1
   43.000000,    41.000000,         2.6870,         0.5599,         4.7987,         1.0000,         2.6870,    10
   57.000000,    41.000000,         0.3457,         0.5338,         0.6476,         0.0000,         0.0000,     6
   39.000000,    43.000000,        -3.9600,         2.0028,        -1.9772,         0.0000,         0.0000,     1
   63.000000,    43.000000,         0.0667,         0.7429,         0.0897,         0.0000,         0.0000,     3
   65.000000,    43.000000,         4.8000,         1.0204,         4.7040,         1.0000,         4.8000,     1
   37.000000,    45.000000,         0.9800,         2.0028,         0.4893,         0.0000,         0.0000,     1
   41.000000,    45.000000,        -8.9000,         0.5357,       -16.6138,        -1.0000,        -8.9000,     1
  -19.000000,    47.000000,         6.2667,         0.8111,         7.7262,         1.0000,         6.2667,     3
   35.000000,    47.000000,        -4.1107,         1.0772,        -3.8160,        -1.0000,        -4.1107,     3
   41.000000,    47.000000,         4.7000,         0.2041,        23.0279,         1.0000,         4.7000,     1
   47.000000,    47.000000,        -4.7000,         1.2500,        -3.7600,        -1.0000,        -4.7000,     1
  -19.000000,    49.000000,         3.8000,         2.7296,         1.3921,         0.0000,         0.0000,     1
   49.000000,    49.000000,        -1.0250,         1.4162,        -0.7238,         0.0000,         0.0000,     2
   55.000000,    49.000000,         0.0980,         0.8695,         0.1127,         0.0000,         0.0000,     3
   67.000000,    53.000000,         1.5990,         1.0887,         1.4687,         0.0000,         0.0000,     3
   55.000000,    55.000000,        -4.6950,         1.4162,        -3.3152,        -1.0000,        -4.6950,     2
   57.000000,    57.000000,        -1.8030,         0.6274,        -2.8737,        -1.0000,        -1.8030,     6
   55.000000,    59.000000,        -2.1112,         0.6072,        -3.4772,        -1.0000,        -2.1112,     5
   47.000000,    61.000000,        -2.9870,         0.8430,        -3.5432,        -1.0000,        -2.9870,     3
   57.000000,    61.000000,        -0.1540,         0.6323,        -0.2436,         0.0000,         0.0000,     4
   55.000000,    63.000000,        -5.7000,         0.9184,        -6.2064,        -1.0000,        -5.7000,     1
   65.000000,    63.000000,         0.3000,         1.4031,         0.2138,         0.0000,         0.0000,     1
   63.000000,    65.000000,        -1.6078,         0.7384,        -2.1774,        -1.0000,        -1.6078,     5
   65.000000,    65.000000,         2.0600,         0.7930,         2.5977,         1.0000,         2.0600,     3
   67.000000,    67.000000,         2.2000,         2.3724,         0.9273,         0.0000,         0.0000,     1
   69.000000,    67.000000,        -0.7000,         0.4082,        -1.7148,         0.0000,         0.0000,     1
   71.000000,    67.000000,         5.9000,         0.6633,         8.8949,         1.0000,         5.9000,     1
   59.000000,    69.000000,        -1.4183,         0.6020,        -2.3562,        -1.0000,        -1.4183,     6
   61.000000,    69.000000,         0.6000,         0.8929,         0.6720,         0.0000,         0.0000,     1
   67.000000,    69.000000,        -0.1427,         0.7907,        -0.1804,         0.0000,         0.0000,     3
   53.000000,    71.000000,         5.9000,         2.4235,         2.4345,         1.0000,         5.9000,     1
   67.000000,    71.000000,         3.3000,         1.9388,         1.7021,         0.0000,         0.0000,     1
   69.000000,    71.000000,         4.8500,         1.1205,         4.3285,         1.0000,         4.8500,     2
   61.000000,    73.000000,        -1.9343,         0.9273,        -2.0859,        -1.0000,        -1.9343,     3
   41.000000,    75.000000,         8.7000,         0.7143,        12.1798,         1.0000,         8.7000,     1
   49.000000,    75.000000,         1.7000,         1.3776,         1.2340,         0.0000,         0.0000,     1
   55.000000,    77.000000,         3.3000,         0.5102,         6.4681,         1.0000,         3.3000,     1
   59.000000,    77.000000,        -2.2000,         1.7857,        -1.2320,         0.0000,         0.0000,     1
   61.000000,    77.000000,        -3.2333,         0.6154,        -5.2543,        -1.0000,        -3.2333,     3
   57.000000,    79.000000,        -4.6000,         1.4031,        -3.2785,        -1.0000,        -4.6000,     1
   61.000000,    79.000000,        -3.5333,         0.6803,        -5.1934,        -1.0000,        -3.5333,     3
   65.000000,    79.000000,         0.8000,         2.1939,         0.3646,         0.0000,         0.0000,     1
   67.000000,    79.000000,         2.2000,         2.0663,         1.0647,         0.0000,         0.0000,     1
   51.000000,    81.000000,         1.2000,         0.4337,         2.7669,         1.0000,         1.2000,     1
   55.000000,    81.000000,        -4.5667,         0.6963,        -6.5585,        -1.0000,        -4.5667,     3
   55.000000,    83.000000,        -2.9000,         0.3571,        -8.1210,        -1.0000,        -2.9000,     1
   57.000000,    83.000000,        -4.7000,         1.5816,        -2.9717,        -1.0000,        -4.7000,     1
   59.000000,    83.000000,        -2.7000,         2.1939,        -1.2307,         0.0000,         0.0000,     1
   71.000000,    83.000000,         0.1000,         0.6888,         0.1452,         0.0000,         0.0000,     1
   57.000000,    85.000000,        -4.6000,         1.0806,        -4.2568,        -1.0000,        -4.6000,     2
   59.000000,    85.000000,        -2.9000,         0.8933,        -3.2463,        -1.0000,        -2.9000,     3
   69.000000,    85.000000,         5.3000,         1.7347,         3.0553,         1.0000,         5.3000,     1
