,lat,lon,anom,err
180,48.43,8.25,2.4975568190094695,2.1
181,59.83,16.53,2.4936888888888893,2.1
182,54.09,18.55,0.4582539666111103,2.1
183,46.21,8.11,4.2504107145375,2.1
184,52.58,19.35,3.616357623461279,2.1
185,44.98,-69.32,0.16425,2.1
186,46.2,7.85,3.3458571421999994,2.1
187,45.18,-77.35,-0.14495606060606026,2.1
188,47.37,-2.25,,2.1
189,55.03,-62.63,-0.24369047619047612,2.1
190,43.64,-79.47,,2.1
191,50.77,-55.52,14.341848214285713,2.1
192,-36.9225,177.4392,1.7899999999999991,1.4
193,81.6214,-63.2578,-0.40550173133507994,2.1
194,72.6947,-157.52,-0.08697619047618987,1.2
195,60.11,-6.07,-1.2397727272727272,1.2
196,42.9783,-55.2483,1.4716238857440658,2.1
197,42.9783,-55.2483,2.4103963234474897,2.1
198,58.3677,-57.507,,1.2
199,54.6165,-56.1767,0.19465754792497503,2.1
200,54.7952,-56.0583,0.9889158711423267,2.1
201,58.2098,-48.3733,,1.2
202,58.2098,-48.3733,,2.1
203,77.2667,-74.3317,,1.2
204,46.79,7.83,0.39500000104285693,2.1
205,43.24,-80.41,-0.48525714285714194,2.1
206,68.38,-138.38,1.5879999999999994,2.1
207,42.2167,126.517,5.665708333333333,2.9
208,52.93,-66.95,0.7272499999999997,2.1
209,49.68,-1.28,-0.06875000077083548,2.1
210,47.32,-53.13,-0.5670000000000002,2.1
211,30.45,110.4167,1.1395833333333343,2.1
212,44.52,-76.6,-0.22647979797979811,2.1
213,46.72,8.07,1.7797346929714282,2.1
214,50.1167,6.8833,-0.5994437715761365,2.1
215,64.63,-138.4,0.6705092592222218,2.1
216,52.45,-56.43,-1.2421666666666669,2.1
217,49.13,117.5,0.4265,2.1
218,43.64,-79.48,,2.1
219,43.64,-79.49,,2.1
220,57.838,8.704,2.2907895284153383,1.7
221,57.667,7.091,,1.7
222,66.14,-66.08,1.8802698412698433,2.1
223,50.92,-90.45,,2.1
224,47.14,-93.64,1.1546000000000003,2.1
225,60.22,22.13,,2.1
226,68.1,-29.35,-0.04159999999999897,1.2
227,-54.3199,-69.4632,-0.06432142857142864,1.7
228,-53.013,-58.0405,1.8656813354035506,1.7
229,-64.2017,-57.685,0.6306090909090909,2.1
230,-27.5267,-45.5333,,2.1
231,26.374,-92.027,0.7466500000000025,1.9
232,26.374,-92.027,1.3346250000000026,1.9
233,26.374,-92.027,2.792313571855246,2.1
234,26.374,-92.027,1.367491289140716,2.1
235,56.2333,-27.65,1.7577790844376615,2.1
236,56.2333,-27.65,0.13379741477372598,2.1
237,24.3267,-83.2524,-0.5197000000000003,1.9
238,24.3267,-83.2524,,2.1
239,24.4117,-83.219,,1.9
240,24.4117,-83.219,,2.1
241,-3.7492,-81.1342,,1.7
242,-3.986,-81.3087,,1.7
243,31.63,128.95,0.3375949494949495,1.9
244,-5.7,11.23,,1.2
245,60.73,24.22,,2.1
246,42.7918,-3.8496,,2.1
247,57.63,14.53,3.0517261911250007,2.1
248,46.52,32.62,-3.8438690495416683,2.1
249,58.38,22.2,2.356843537161905,2.1
250,64.17,-127.62,0.4980000000000011,2.1
251,49.82,-102.3,2.6508,2.1
252,38.87,-107.03,-2.96375,2.1
253,36.88,28.64,,2.1
254,-74.083,97.4833,-0.15675565295815297,2.1
255,57.92,-75.62,-0.07128571428571284,2.1
256,58.583,-75.25,0.6715,2.1
257,58.58,-75.25,0.11324999999999985,2.1
258,49.3757,152.8779,,1.9
259,49.3757,152.8779,,2.1
260,-25.84,-45.2,0.7117916666666666,1.3
261,46.72,-70.3,1.2883,2.1
262,58.87,-71.72,,2.1
263,52.25,-67.07,3.1502499999999993,2.1
264,49.21,-65.81,8.35025,2.1
265,56.78,-64.83,-0.2929999999999997,2.1
266,65.22,-126.12,2.0700000000000003,2.1
267,56.67,-64.68,-0.40885714285714286,2.1
268,50.55,-66.27,0.4471666666666668,2.1
269,41.42,-84.75,0.2352916666666669,2.1
270,-41.0583,-71.5167,,2.1
271,43.05,-6.15,1.2599553572812514,2.1
272,-14.4667,-61.0667,0.75,2.1
273,41.23,-0.17,-3.6586207478476176,2.1
274,61.48,26.07,1.5922590909090903,2.1
275,-66.7697,112.8069,0.09499999999999886,2.1
276,48.44,-0.19,1.7133333349999997,2.1
277,45.47,5.42,-0.46143990952976033,2.1
278,52.56,17.39,3.657217261374999,2.1
279,52.56,17.39,3.4206904762958317,2.1
280,59.22,27.58,-0.012925170619048298,2.1
281,59.2,-135.4,0.0,2.1
282,48.93,-1.54,,2.1
283,44.17,-123.58,0.278249999999999,2.1
284,47.29,-93.6,1.0026666666666664,2.1
285,58.13,-6.88,-0.7503928572750009,2.1
286,42.68,-72.19,1.23371428522,2.1
287,47.03,7.3,-1.1981587294611131,2.1
288,56.72,-119.72,-1.0523333333333336,2.1
289,-46.23,167.83,0.9933066666666672,2.1
290,45.03,-68.2,0.6710000000000003,2.1
291,46.72,-87.97,1.2663333333333333,2.1
292,52.95,-131.76,0.08800000000000097,2.1
293,43.73,40.69,1.8092857120000003,2.1
294,56.84,-101.04,-4.886749999999999,2.1
295,-17.41,-71.7403,-0.11595074260004878,1.7
296,-17.4205,-71.769,-0.15610966587410857,1.7
297,12.0897,-61.2437,-1.261110529187075,1.7
298,12.0897,-61.2437,-0.521001248129302,2.1
299,12.0897,-61.2437,0.21587500000000048,1.5
300,36.38,-7.0717,,1.7
301,36.38,-7.0717,0.25302393234253273,2.1
302,37.036,13.19,1.813333333333329,1.7
303,-15.1035,-75.688,-0.3805131308599421,1.7
304,-11.0835,-78.0152,-0.22862267202969022,1.7
305,-9.295,-79.6185,1.1938964426019005,1.7
306,-3.7498,-81.1247,,1.5
307,-3.7498,-81.1247,,1.5
308,-3.9502,-81.3205,0.6619686094416224,1.5
309,44.5275,145.004,-0.7570649707860824,1.7
310,37.565,-10.134,0.6616666666666653,1.7
311,-13.0825,121.788,0.29616249999999766,1.9
312,-13.0825,121.788,0.6183486509698781,2.1
313,6.6353,113.409,,1.9
314,6.6353,113.409,,1.9
315,6.6353,113.409,-0.0005894331059330682,2.1
316,36.033,141.783,1.3076987368354018,1.7
317,36.033,141.783,0.8121364167520966,2.1
318,27.4835,-112.0743,,1.7
319,27.4835,-112.0743,,2.9
320,34.3862,-120.0365,-0.7440138654481441,2.1
321,29.0017,-87.1188,,1.9
322,29.0017,-87.1188,,2.1
323,-34.71,17.338,-0.12799298201680287,2.1
324,-66.0512,138.5572,0.8040000000000003,2.9
325,-36.9607,137.4065,,1.3
326,-36.9607,137.4065,,1.7
327,-36.9607,137.4065,,2.9
328,-36.73,136.55,1.7223458115734473,1.7
329,-36.73,136.55,-0.4358127876237674,2.1
330,39.0367,-10.6605,0.06298261886449907,1.7
331,2.5019,9.3947,2.1336024621212175,1.9
332,2.5019,9.3947,2.851509530325167,2.1
333,6.5143,126.4977,,1.5
334,6.4762,125.832,-0.38176014983389095,1.7
335,6.4762,125.832,-1.4613746716701606,2.1
336,-44.1532,-14.2283,,2.1
337,-20.4,36.3,,1.3
338,-20.4,36.33,,1.7
339,-43.8217,51.3183,,2.1
340,-43.8217,51.3183,,2.1
341,-45.5833,86.5167,,1.7
342,47.452,-8.5338,,1.2
343,66.9697,7.6393,-0.013664396068051587,2.1
344,66.9697,7.6393,-0.6926236318128094,2.1
345,66.9697,7.6393,1.2801388888888923,1.7
346,36.1433,-2.6212,0.2985415593097187,2.1
347,36.1433,-2.6212,,1.9
348,8.728,109.869,0.7204174611211513,2.9
349,8.728,109.869,-2.3160320919365986,1.7
350,-45.5344,174.9308,,2.1
351,-45.5344,174.9308,,1.9
352,-45.5344,174.9308,,1.7
353,-40.38,177.99,,1.7
354,8.8,121.3,,2.1
355,8.8,121.3,,1.9
356,20.117,117.384,-0.13802350607275926,2.9
357,20.117,117.384,-0.716304813824209,1.7
358,-5.21,117.48,0.7273786666666666,1.9
359,-5.21,117.48,-0.04653864663885798,2.1
360,-9.65,118.4,-2.30527,1.9
361,-5.0031,133.4447,-0.3621424022813571,2.1
362,-5.0031,133.4447,1.1669895757575688,1.9
363,3.62,118.7,,1.9
364,3.62,118.7,,2.1
365,6.3,125.82,-0.3898513508712078,2.1
366,6.3,125.82,0.37467390692640734,1.9
367,31.6388,128.9438,-0.5759297459719193,1.7
368,31.6388,128.9438,-1.0509401179786835,2.9
369,58.2107,-48.373,-0.5534499999999998,1.2
370,64.3032,-24.2067,1.5518055555555534,1.3
371,66.2295,-23.2655,2.0210907196969714,1.7
372,62.3667,0.9667,-3.0877777777777773,1.3
373,57.4478,-27.9078,-2.1758737878787873,1.9
374,66.6413,-20.8632,1.983962833333334,1.9
375,66.6413,-20.8632,1.086037553857663,2.1
376,35.8855,-7.5278,-0.562713496225502,2.1
377,36.3892,-7.0657,,2.1
378,7.8558,-83.6083,0.530699999999996,1.9
379,7.8558,-83.6083,,1.7
380,7.8558,-83.6083,-0.09267492093955809,2.1
381,68.27,-133.47,0.22199999999999953,2.1
382,78.916,6.767,0.8093809523809528,1.2
383,78.9157,6.7672,0.8002164502164502,1.3
384,79.161,5.3378,1.2982727272727277,1.3
385,78.9157,6.7672,-2.458006262626262,1.9
386,78.9157,6.7672,0.04846531884844829,2.1
387,68.4719,-54.002,0.4172222222222226,1.2
388,-0.6938,-85.3333,,2.9
389,-0.6938,-85.3333,,1.9
390,25.2012,-112.7167,,1.9
391,-25.4475,153.0533,1.3500000000000014,2.1
392,-11.2939,34.4372,0.3508333333333269,2.1
393,41.7,23.03,-0.7696428542500016,2.1
394,45.04,-68.73,0.7482503595277776,2.1
395,44.2,-79.51,,2.1
396,50.1,6.75,-0.20388941202642338,2.1
397,43.1,-89.42,-0.6125833333333333,2.1
398,48.25,-3.5,,2.1
399,37.9049,-110.1304,-0.06597649681888917,2.1
400,36.3806,-115.1879,3.079610405466667,2.1
401,36.0589,-108.0819,-0.33370786509999917,2.1
402,43.6488,-112.7451,-0.8093551538999995,2.1
403,32.4659,-106.0203,,2.1
404,32.4659,-106.0203,,2.1
405,34.1548,-116.0048,,2.1
406,32.3106,-109.0977,-5.1781143136100045,2.1
407,31.6387,-115.5548,-0.9138373229300036,2.1
408,47.49,7.02,0.24472474747474848,2.1
409,58.4,27.23,-1.5991836754285722,2.1
410,46.28,7.84,-0.1294897948857141,2.1
411,-37.92,175.37,0.08886818181818157,2.1
412,41.82,-73.29,0.5942500000000006,2.1
413,43.77,-69.3,-0.10608333333333331,2.1
414,46.86,-98.16,0.29436363636363705,2.1
415,47.0,11.76,3.0542857151250002,2.1
416,50.14,11.88,-2.38029220775,2.1
417,52.27,-58.05,-1.6452000000000004,2.1
418,47.98,-93.39,1.7923333333333327,2.1
419,55.5,-14.5833,1.025,1.3
420,10.7833,51.9333,-0.9350221345549699,1.7
421,10.7833,51.9333,0.5422179319884499,2.9
422,31.1,99.75,-0.4661316428571427,2.1
423,61.8,24.7,2.1790287878787886,2.1
424,57.65,-71.65,,2.1
425,75.1,-42.32,1.5162181818181786,2.1
426,42.65,-73.05,-0.301333333333333,2.1
427,47.62,8.82,3.200357142625,2.1
428,45.22,-79.45,-0.12465277777777661,2.1
429,43.4833,-54.8664,,2.1
430,43.4833,-54.8664,3.2913604142014776,1.7
431,43.8853,-62.7953,4.244019137070332,1.7
432,61.4253,-24.0824,1.188419727272727,1.9
433,61.4253,-24.0824,0.37914636960341674,2.1
434,20.8,-18.6,-1.7062499999999972,1.3
435,20.75,-18.58,0.768824120699918,1.5
436,12.744,-78.7393,,1.9
437,12.744,-78.7393,,2.1
438,41.6829,-124.932,-0.9833279449558461,1.7
439,-11.921,13.4,-0.5567503666848488,1.7
440,-25.5139,13.0278,0.7208372222222241,1.9
441,-64.8619,-64.208,0.21074758783175218,2.9
442,51.7,23.96,1.141428571833334,2.1
443,44.16,10.78,3.13321428513889,2.1
444,53.79,17.6,-0.5014675323159095,2.1
445,63.7622,5.2553,0.2870994410549095,1.5
446,11.955,44.3,-0.2594169401785926,1.7
